t_epoch,topic,value
1786391912.315198,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.007
1786391912.364241,/costmap_app/obstacle_detected,False
1786391912.364361,/cmd_vel,0.0000
1786391912.389458,/costmap_app/stop_active,False
1786391912.427488,/cmd_vel,0.0000
1786391912.473939,/cmd_vel,0.0000
1786391912.487944,/costmap_app/stop_active,False
1786391912.524411,/cmd_vel,0.0000
1786391912.549513,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.150
1786391912.583587,/cmd_vel,0.0000
1786391912.589763,/costmap_app/stop_active,False
1786391912.625674,/cmd_vel,0.0000
1786391912.669097,/cmd_vel,0.0000
1786391912.669127,/costmap_app/obstacle_detected,False
1786391912.689599,/costmap_app/stop_active,False
1786391912.710343,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.055
1786391912.716112,/cmd_vel,0.0000
1786391912.760164,/costmap_app/obstacle_detected,False
1786391912.765302,/cmd_vel,0.0000
1786391912.788361,/costmap_app/stop_active,False
1786391912.820197,/cmd_vel,0.0000
1786391912.859082,/costmap_app/obstacle_detected,False
1786391912.864585,/cmd_vel,0.0000
1786391912.888803,/costmap_app/stop_active,False
1786391912.911111,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.002
1786391912.915359,/cmd_vel,0.0000
1786391912.976121,/cmd_vel,0.0000
1786391912.998188,/costmap_app/stop_active,False
1786391913.020431,/cmd_vel,0.0000
1786391913.065980,/cmd_vel,0.0000
1786391913.068103,/costmap_app/obstacle_detected,False
1786391913.088879,/costmap_app/stop_active,False
1786391913.109770,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.009
1786391913.115003,/cmd_vel,0.0000
1786391913.164167,/cmd_vel,0.0000
1786391913.192464,/costmap_app/stop_active,False
1786391913.216564,/cmd_vel,0.0000
1786391913.266521,/cmd_vel,0.0000
1786391913.298128,/costmap_app/stop_active,False
1786391913.315689,/cmd_vel,0.0000
1786391913.339912,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.123
1786391913.367174,/cmd_vel,0.0000
1786391913.398402,/costmap_app/stop_active,False
1786391913.427745,/cmd_vel,0.0000
1786391913.427766,/costmap_app/obstacle_detected,False
1786391913.468093,/cmd_vel,0.0000
1786391913.490073,/costmap_app/stop_active,False
1786391913.515798,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.010
1786391913.515915,/cmd_vel,0.0000
1786391913.566646,/cmd_vel,0.0000
1786391913.589438,/costmap_app/stop_active,False
1786391913.608936,/costmap_app/obstacle_detected,False
1786391913.617874,/cmd_vel,0.0000
1786391913.658320,/costmap_app/obstacle_detected,False
1786391913.666531,/cmd_vel,0.0000
1786391913.690594,/costmap_app/stop_active,False
1786391913.730030,/cmd_vel,0.0000
1786391913.730055,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.028
1786391913.771007,/cmd_vel,0.0000
1786391913.790183,/costmap_app/stop_active,False
1786391913.818263,/cmd_vel,0.0000
1786391913.857043,/cmd_vel_raw,0.0500
1786391913.868716,/cmd_vel,0.0000
1786391913.886126,/costmap_app/obstacle_detected,False
1786391913.888800,/costmap_app/stop_active,False
1786391913.916802,/cmd_vel,0.0000
1786391913.923090,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.015
1786391913.960188,/cmd_vel_raw,0.0500
1786391913.967687,/cmd_vel,0.0000
1786391913.991517,/costmap_app/stop_active,False
1786391914.014897,/cmd_vel,0.0000
1786391914.057287,/cmd_vel_raw,0.0500
1786391914.064746,/cmd_vel,0.0000
1786391914.067212,/costmap_app/obstacle_detected,False
1786391914.089065,/costmap_app/stop_active,False
1786391914.107969,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.052
1786391914.115229,/cmd_vel,0.0000
1786391914.161562,/cmd_vel_raw,0.0500
1786391914.167167,/cmd_vel,0.0000
1786391914.189368,/costmap_app/stop_active,False
1786391914.215757,/cmd_vel,0.0000
1786391914.257346,/cmd_vel_raw,0.0500
1786391914.264979,/costmap_app/obstacle_detected,False
1786391914.267161,/cmd_vel,0.0000
1786391914.290174,/costmap_app/stop_active,False
1786391914.311078,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.044
1786391914.314967,/cmd_vel,0.0000
1786391914.358309,/cmd_vel_raw,0.0500
1786391914.365790,/cmd_vel,0.0000
1786391914.391415,/costmap_app/stop_active,False
1786391914.427103,/cmd_vel,0.0000
1786391914.460338,/cmd_vel_raw,0.0500
1786391914.466442,/cmd_vel,0.0000
1786391914.493661,/costmap_app/stop_active,False
1786391914.514803,/cmd_vel,0.0000
1786391914.563694,/costmap_app/obstacle_detected,False
1786391914.568873,/cmd_vel,0.0000
1786391914.583393,/cmd_vel_raw,0.0500
1786391914.589210,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.227
1786391914.599150,/costmap_app/stop_active,False
1786391914.623930,/cmd_vel,0.0000
1786391914.661380,/cmd_vel_raw,0.0500
1786391914.669271,/cmd_vel,0.0000
1786391914.690849,/costmap_app/stop_active,False
1786391914.721049,/cmd_vel,0.0000
1786391914.725379,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.001
1786391914.758301,/cmd_vel_raw,0.0500
1786391914.761048,/costmap_app/obstacle_detected,False
1786391914.767383,/cmd_vel,0.0000
1786391914.787972,/costmap_app/stop_active,False
1786391914.819838,/cmd_vel,0.0000
1786391914.857222,/cmd_vel_raw,0.0500
1786391914.865261,/cmd_vel,0.0000
1786391914.890777,/costmap_app/stop_active,False
1786391914.911497,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.047
1786391914.914778,/cmd_vel,0.0000
1786391914.958198,/cmd_vel_raw,0.0500
1786391914.964328,/costmap_app/obstacle_detected,False
1786391914.967330,/cmd_vel,0.0000
1786391914.990952,/costmap_app/stop_active,False
1786391915.015529,/cmd_vel,0.0000
1786391915.059483,/cmd_vel_raw,0.0500
1786391915.061340,/costmap_app/obstacle_detected,False
1786391915.064580,/cmd_vel,0.0000
1786391915.088366,/costmap_app/stop_active,False
1786391915.109142,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.006
1786391915.114326,/cmd_vel,0.0000
1786391915.157374,/cmd_vel_raw,0.0500
1786391915.161943,/costmap_app/obstacle_detected,False
1786391915.164957,/cmd_vel,0.0000
1786391915.191609,/costmap_app/stop_active,False
1786391915.216350,/cmd_vel,0.0000
1786391915.258143,/cmd_vel_raw,0.0500
1786391915.263442,/costmap_app/obstacle_detected,False
1786391915.264659,/cmd_vel,0.0000
1786391915.288217,/costmap_app/stop_active,False
1786391915.311671,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.006
1786391915.315885,/cmd_vel,0.0000
1786391915.358120,/cmd_vel_raw,0.0500
1786391915.368046,/cmd_vel,0.0000
1786391915.388713,/costmap_app/stop_active,False
1786391915.415164,/cmd_vel,0.0000
1786391915.466017,/costmap_app/obstacle_detected,False
1786391915.480602,/cmd_vel,0.0000
1786391915.480628,/cmd_vel_raw,0.0500
1786391915.497757,/cmd_vel_unsafe,0.0500
1786391915.497778,/costmap_app/stop_active,False
1786391915.511217,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.137
1786391915.529317,/cmd_vel,0.0500
1786391915.560397,/cmd_vel_raw,0.0500
1786391915.568983,/cmd_vel,0.0500
1786391915.589196,/cmd_vel_unsafe,0.0500
1786391915.589221,/costmap_app/stop_active,False
1786391915.616860,/cmd_vel,0.0500
1786391915.658452,/cmd_vel_raw,0.0500
1786391915.664284,/costmap_app/obstacle_detected,False
1786391915.664901,/cmd_vel,0.0500
1786391915.695532,/cmd_vel_unsafe,0.0500
1786391915.695558,/costmap_app/stop_active,False
1786391915.712317,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.004
1786391915.716310,/cmd_vel,0.0500
1786391915.757210,/cmd_vel_raw,0.0500
1786391915.766912,/cmd_vel,0.0500
1786391915.789390,/cmd_vel_unsafe,0.0500
1786391915.789415,/costmap_app/stop_active,False
1786391915.815506,/cmd_vel,0.0500
1786391915.858652,/cmd_vel_raw,0.0500
1786391915.864969,/cmd_vel,0.0500
1786391915.865185,/costmap_app/obstacle_detected,False
1786391915.890178,/cmd_vel_unsafe,0.0500
1786391915.891004,/costmap_app/stop_active,False
1786391915.912488,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.004
1786391915.914886,/cmd_vel,0.0500
1786391915.959332,/cmd_vel_raw,0.0500
1786391915.965858,/cmd_vel,0.0500
1786391915.990573,/cmd_vel_unsafe,0.0500
1786391915.990591,/costmap_app/stop_active,False
1786391916.014492,/cmd_vel,0.0500
1786391916.059392,/cmd_vel_raw,0.0500
1786391916.060809,/costmap_app/obstacle_detected,False
1786391916.065547,/cmd_vel,0.0500
1786391916.089080,/cmd_vel_unsafe,0.0500
1786391916.089140,/costmap_app/stop_active,False
1786391916.109858,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.004
1786391916.115831,/cmd_vel,0.0500
1786391916.157031,/cmd_vel_raw,0.0500
1786391916.164603,/cmd_vel,0.0500
1786391916.190776,/cmd_vel_unsafe,0.0500
1786391916.190799,/costmap_app/stop_active,False
1786391916.216209,/cmd_vel,0.0500
1786391916.259392,/cmd_vel_raw,0.0500
1786391916.262349,/costmap_app/obstacle_detected,False
1786391916.266044,/cmd_vel,0.0500
1786391916.291077,/cmd_vel_unsafe,0.0500
1786391916.291099,/costmap_app/stop_active,False
1786391916.310628,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.006
1786391916.315266,/cmd_vel,0.0500
1786391916.359214,/cmd_vel_raw,0.0500
1786391916.366089,/cmd_vel,0.0500
1786391916.389643,/cmd_vel_unsafe,0.0500
1786391916.391337,/costmap_app/stop_active,False
1786391916.415369,/cmd_vel,0.0500
1786391916.459255,/cmd_vel_raw,0.0500
1786391916.469431,/cmd_vel,0.0500
1786391916.489870,/cmd_vel_unsafe,0.0500
1786391916.491394,/costmap_app/stop_active,False
1786391916.511063,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.068
1786391916.511084,/costmap_app/obstacle_detected,False
1786391916.515668,/cmd_vel,0.0500
1786391916.559412,/cmd_vel_raw,0.0500
1786391916.559816,/costmap_app/obstacle_detected,False
1786391916.565901,/cmd_vel,0.0500
1786391916.588494,/cmd_vel_unsafe,0.0500
1786391916.588515,/costmap_app/stop_active,False
1786391916.614763,/cmd_vel,0.0500
1786391916.663505,/cmd_vel_raw,0.0500
1786391916.666439,/cmd_vel,0.0500
1786391916.688242,/cmd_vel_unsafe,0.0500
1786391916.688267,/costmap_app/stop_active,False
1786391916.710307,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.049
1786391916.721988,/cmd_vel,0.0500
1786391916.762042,/cmd_vel_raw,0.0500
1786391916.766833,/cmd_vel,0.0500
1786391916.788334,/cmd_vel_unsafe,0.0500
1786391916.788356,/costmap_app/stop_active,False
1786391916.809174,/costmap_app/obstacle_detected,False
1786391916.815577,/cmd_vel,0.0500
1786391916.856967,/cmd_vel_raw,0.0500
1786391916.864975,/cmd_vel,0.0500
1786391916.888411,/cmd_vel_unsafe,0.0500
1786391916.888434,/costmap_app/stop_active,False
1786391916.909898,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.005
1786391916.914192,/cmd_vel,0.0500
1786391916.957903,/cmd_vel_raw,0.0500
1786391916.958949,/costmap_app/obstacle_detected,False
1786391916.964349,/cmd_vel,0.0500
1786391916.989062,/cmd_vel_unsafe,0.0500
1786391916.989082,/costmap_app/stop_active,False
1786391917.016299,/cmd_vel,0.0500
1786391917.057709,/cmd_vel_raw,0.0500
1786391917.058354,/costmap_app/obstacle_detected,False
1786391917.064523,/cmd_vel,0.0500
1786391917.090329,/cmd_vel_unsafe,0.0500
1786391917.090350,/costmap_app/stop_active,False
1786391917.110332,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.004
1786391917.114251,/cmd_vel,0.0500
1786391917.158245,/cmd_vel_raw,0.0500
1786391917.164289,/cmd_vel,0.0500
1786391917.188990,/cmd_vel_unsafe,0.0500
1786391917.189150,/costmap_app/stop_active,False
1786391917.215491,/cmd_vel,0.0500
1786391917.257842,/cmd_vel_raw,0.0500
1786391917.265490,/cmd_vel,0.0500
1786391917.288102,/cmd_vel_unsafe,0.0500
1786391917.288124,/costmap_app/stop_active,False
1786391917.310085,/costmap_app/obstacle_detected,False
1786391917.313741,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.066
1786391917.314809,/cmd_vel,0.0500
1786391917.357803,/cmd_vel_raw,0.0500
1786391917.366099,/cmd_vel,0.0500
1786391917.387746,/cmd_vel_unsafe,0.0500
1786391917.387784,/costmap_app/stop_active,False
1786391917.416596,/cmd_vel,0.0500
1786391917.458752,/cmd_vel_raw,0.0500
1786391917.459213,/costmap_app/obstacle_detected,False
1786391917.464226,/cmd_vel,0.0500
1786391917.489148,/cmd_vel_unsafe,0.0500
1786391917.490569,/costmap_app/stop_active,False
1786391917.509037,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.061
1786391917.514864,/cmd_vel,0.0500
1786391917.558930,/cmd_vel_raw,0.0500
1786391917.564248,/cmd_vel,0.0500
1786391917.589643,/cmd_vel_unsafe,0.0500
1786391917.589668,/costmap_app/stop_active,False
1786391917.615579,/cmd_vel,0.0500
1786391917.661892,/cmd_vel_raw,0.0500
1786391917.663816,/costmap_app/obstacle_detected,False
1786391917.665599,/cmd_vel,0.0500
1786391917.689107,/cmd_vel_unsafe,0.0500
1786391917.689621,/costmap_app/stop_active,False
1786391917.708169,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.057
1786391917.714553,/cmd_vel,0.0500
1786391917.758545,/costmap_app/obstacle_detected,False
1786391917.758569,/cmd_vel_raw,0.0500
1786391917.764181,/cmd_vel,0.0500
1786391917.788602,/cmd_vel_unsafe,0.0500
1786391917.788645,/costmap_app/stop_active,False
1786391917.814259,/cmd_vel,0.0500
1786391917.858142,/cmd_vel_raw,0.0500
1786391917.864623,/cmd_vel,0.0500
1786391917.888580,/cmd_vel_unsafe,0.0500
1786391917.888600,/costmap_app/stop_active,False
1786391917.910243,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.058
1786391917.915363,/cmd_vel,0.0500
1786391917.958148,/cmd_vel_raw,0.0500
1786391917.959512,/costmap_app/obstacle_detected,False
1786391917.964636,/cmd_vel,0.0500
1786391917.989833,/cmd_vel_unsafe,0.0500
1786391917.989853,/costmap_app/stop_active,False
1786391918.014177,/cmd_vel,0.0500
1786391918.058311,/cmd_vel_raw,0.0500
1786391918.064191,/costmap_app/obstacle_detected,False
1786391918.064968,/cmd_vel,0.0500
1786391918.088398,/cmd_vel_unsafe,0.0500
1786391918.089065,/costmap_app/stop_active,False
1786391918.107541,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.042
1786391918.120106,/cmd_vel,0.0500
1786391918.157600,/cmd_vel_raw,0.0500
1786391918.171048,/cmd_vel,0.0500
1786391918.190888,/cmd_vel_unsafe,0.0500
1786391918.191100,/costmap_app/stop_active,False
1786391918.216852,/cmd_vel,0.0500
1786391918.259923,/cmd_vel_raw,0.0500
1786391918.266087,/cmd_vel,0.0500
1786391918.292382,/cmd_vel_unsafe,0.0500
1786391918.292421,/costmap_app/stop_active,False
1786391918.310056,/costmap_app/obstacle_detected,False
1786391918.311430,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.030
1786391918.315713,/cmd_vel,0.0500
1786391918.359518,/cmd_vel_raw,0.0500
1786391918.364195,/cmd_vel,0.0500
1786391918.390820,/cmd_vel_unsafe,0.0500
1786391918.390932,/costmap_app/stop_active,False
1786391918.414163,/cmd_vel,0.0500
1786391918.457727,/cmd_vel_raw,0.0500
1786391918.458288,/costmap_app/obstacle_detected,False
1786391918.465310,/cmd_vel,0.0500
1786391918.489933,/cmd_vel_unsafe,0.0500
1786391918.489987,/costmap_app/stop_active,False
1786391918.510508,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.037
1786391918.518947,/cmd_vel,0.0500
1786391918.556945,/cmd_vel_raw,0.0500
1786391918.559044,/costmap_app/obstacle_detected,False
1786391918.566314,/cmd_vel,0.0500
1786391918.587768,/cmd_vel_unsafe,0.0500
1786391918.587855,/costmap_app/stop_active,False
1786391918.614793,/cmd_vel,0.0500
1786391918.658027,/cmd_vel_raw,0.0500
1786391918.666659,/cmd_vel,0.0500
1786391918.687702,/cmd_vel_unsafe,0.0500
1786391918.687773,/costmap_app/stop_active,False
1786391918.707452,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.041
1786391918.721053,/cmd_vel,0.0500
1786391918.757274,/cmd_vel_raw,0.0500
1786391918.760241,/costmap_app/obstacle_detected,False
1786391918.764128,/cmd_vel,0.0500
1786391918.788981,/cmd_vel_unsafe,0.0500
1786391918.788999,/costmap_app/stop_active,False
1786391918.814263,/cmd_vel,0.0500
1786391918.858276,/cmd_vel_raw,0.0500
1786391918.859333,/costmap_app/obstacle_detected,False
1786391918.864878,/cmd_vel,0.0500
1786391918.887717,/cmd_vel_unsafe,0.0500
1786391918.888021,/costmap_app/stop_active,False
1786391918.907661,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.036
1786391918.915307,/cmd_vel,0.0500
1786391918.958146,/cmd_vel_raw,0.0500
1786391918.964241,/cmd_vel,0.0500
1786391918.994084,/cmd_vel_unsafe,0.0500
1786391918.994109,/costmap_app/stop_active,False
1786391919.014748,/cmd_vel,0.0500
1786391919.059779,/costmap_app/obstacle_detected,False
1786391919.059802,/cmd_vel_raw,0.0500
1786391919.065655,/cmd_vel,0.0500
1786391919.088258,/cmd_vel_unsafe,0.0500
1786391919.088435,/costmap_app/stop_active,False
1786391919.107414,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.031
1786391919.114257,/cmd_vel,0.0500
1786391919.157996,/cmd_vel_raw,0.0500
1786391919.159582,/costmap_app/obstacle_detected,False
1786391919.164627,/cmd_vel,0.0500
1786391919.190678,/cmd_vel_unsafe,0.0500
1786391919.190701,/costmap_app/stop_active,False
1786391919.215327,/cmd_vel,0.0500
1786391919.257708,/cmd_vel_raw,0.0500
1786391919.264436,/cmd_vel,0.0500
1786391919.290064,/cmd_vel_unsafe,0.0500
1786391919.290093,/costmap_app/stop_active,False
1786391919.307398,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.021
1786391919.314264,/cmd_vel,0.0500
1786391919.357707,/cmd_vel_raw,0.0500
1786391919.364379,/cmd_vel,0.0500
1786391919.387899,/cmd_vel_unsafe,0.0500
1786391919.387917,/costmap_app/stop_active,False
1786391919.409202,/costmap_app/obstacle_detected,False
1786391919.415641,/cmd_vel,0.0500
1786391919.458363,/cmd_vel_raw,0.0500
1786391919.465575,/cmd_vel,0.0500
1786391919.492633,/cmd_vel_unsafe,0.0500
1786391919.492657,/costmap_app/stop_active,False
1786391919.507475,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.010
1786391919.515218,/cmd_vel,0.0500
1786391919.562000,/cmd_vel_raw,0.0500
1786391919.564483,/cmd_vel,0.0500
1786391919.588668,/cmd_vel_unsafe,0.0500
1786391919.588687,/costmap_app/stop_active,False
1786391919.608947,/costmap_app/obstacle_detected,False
1786391919.614245,/cmd_vel,0.0500
1786391919.659404,/cmd_vel_raw,0.0500
1786391919.670076,/cmd_vel,0.0500
1786391919.670910,/costmap_app/obstacle_detected,False
1786391919.690232,/cmd_vel_unsafe,0.0500
1786391919.690255,/costmap_app/stop_active,False
1786391919.707412,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.018
1786391919.714161,/cmd_vel,0.0500
1786391919.758636,/cmd_vel_raw,0.0500
1786391919.764828,/cmd_vel,0.0500
1786391919.788721,/cmd_vel_unsafe,0.0500
1786391919.788901,/costmap_app/stop_active,False
1786391919.814714,/cmd_vel,0.0500
1786391919.865389,/cmd_vel_raw,0.0500
1786391919.867281,/cmd_vel,0.0500
1786391919.870808,/costmap_app/obstacle_detected,False
1786391919.889744,/cmd_vel_unsafe,0.0500
1786391919.890803,/costmap_app/stop_active,False
1786391919.907845,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.012
1786391919.914157,/cmd_vel,0.0500
1786391919.957881,/cmd_vel_raw,0.0500
1786391919.965582,/costmap_app/obstacle_detected,False
1786391919.966826,/cmd_vel,0.0500
1786391919.987700,/cmd_vel_unsafe,0.0500
1786391919.989555,/costmap_app/stop_active,False
1786391920.016224,/cmd_vel,0.0500
1786391920.057695,/cmd_vel_raw,0.0500
1786391920.065851,/cmd_vel,0.0500
1786391920.088349,/cmd_vel_unsafe,0.0500
1786391920.088370,/costmap_app/stop_active,False
1786391920.107446,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.009
1786391920.114298,/cmd_vel,0.0500
1786391920.158335,/cmd_vel_raw,0.0500
1786391920.160559,/costmap_app/obstacle_detected,False
1786391920.164245,/cmd_vel,0.0500
1786391920.189195,/cmd_vel_unsafe,0.0500
1786391920.189605,/costmap_app/stop_active,False
1786391920.216235,/cmd_vel,0.0500
1786391920.257023,/cmd_vel_raw,0.0500
1786391920.258837,/costmap_app/obstacle_detected,False
1786391920.264166,/cmd_vel,0.0500
1786391920.288300,/cmd_vel_unsafe,0.0500
1786391920.288342,/costmap_app/stop_active,False
1786391920.308565,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.005
1786391920.314261,/cmd_vel,0.0500
1786391920.360117,/cmd_vel_raw,0.0500
1786391920.367026,/cmd_vel,0.0500
1786391920.387758,/cmd_vel_unsafe,0.0500
1786391920.387888,/costmap_app/stop_active,False
1786391920.418912,/cmd_vel,0.0500
1786391920.456968,/cmd_vel_raw,0.0500
1786391920.458857,/costmap_app/obstacle_detected,False
1786391920.465120,/cmd_vel,0.0500
1786391920.490651,/cmd_vel_unsafe,0.0500
1786391920.490670,/costmap_app/stop_active,False
1786391920.508969,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.003
1786391920.514274,/cmd_vel,0.0500
1786391920.556994,/cmd_vel_raw,0.0500
1786391920.571368,/cmd_vel,0.0500
1786391920.588006,/cmd_vel_unsafe,0.0500
1786391920.589300,/costmap_app/stop_active,False
1786391920.615641,/cmd_vel,0.0500
1786391920.656950,/cmd_vel_raw,0.0500
1786391920.658515,/costmap_app/obstacle_detected,False
1786391920.665127,/cmd_vel,0.0500
1786391920.690443,/cmd_vel_unsafe,0.0500
1786391920.690465,/costmap_app/stop_active,False
1786391920.709464,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.068
1786391920.716643,/cmd_vel,0.0500
1786391920.762096,/cmd_vel_raw,0.0500
1786391920.764259,/cmd_vel,0.0500
1786391920.789725,/cmd_vel_unsafe,0.0500
1786391920.789745,/costmap_app/stop_active,False
1786391920.817223,/cmd_vel,0.0500
1786391920.857133,/cmd_vel_raw,0.0500
1786391920.858570,/costmap_app/obstacle_detected,False
1786391920.864174,/cmd_vel,0.0500
1786391920.890159,/cmd_vel_unsafe,0.0500
1786391920.890181,/costmap_app/stop_active,False
1786391920.914112,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.002
1786391920.914533,/cmd_vel,0.0500
1786391920.961751,/costmap_app/obstacle_detected,False
1786391920.962534,/cmd_vel_raw,0.0500
1786391920.964178,/cmd_vel,0.0500
1786391920.988377,/cmd_vel_unsafe,0.0500
1786391920.989853,/costmap_app/stop_active,False
1786391921.017806,/cmd_vel,0.0500
1786391921.056972,/cmd_vel_raw,0.0500
1786391921.064186,/cmd_vel,0.0500
1786391921.087930,/cmd_vel_unsafe,0.0500
1786391921.087949,/costmap_app/stop_active,False
1786391921.108988,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.060
1786391921.115672,/cmd_vel,0.0500
1786391921.159254,/cmd_vel_raw,0.0500
1786391921.160872,/costmap_app/obstacle_detected,False
1786391921.164787,/cmd_vel,0.0500
1786391921.193718,/cmd_vel_unsafe,0.0500
1786391921.193740,/costmap_app/stop_active,False
1786391921.215044,/cmd_vel,0.0500
1786391921.260544,/cmd_vel_raw,0.0500
1786391921.263213,/costmap_app/obstacle_detected,False
1786391921.264301,/cmd_vel,0.0500
1786391921.291921,/cmd_vel_unsafe,0.0500
1786391921.291949,/costmap_app/stop_active,False
1786391921.307508,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.041
1786391921.318285,/cmd_vel,0.0500
1786391921.360885,/cmd_vel_raw,0.0500
1786391921.366277,/cmd_vel,0.0500
1786391921.388692,/cmd_vel_unsafe,0.0500
1786391921.388713,/costmap_app/stop_active,False
1786391921.414463,/cmd_vel,0.0500
1786391921.461436,/cmd_vel_raw,0.0500
1786391921.465872,/cmd_vel,0.0500
1786391921.489989,/cmd_vel_unsafe,0.0500
1786391921.490012,/costmap_app/stop_active,False
1786391921.512958,/costmap_app/obstacle_detected,False
1786391921.513473,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.057
1786391921.518804,/cmd_vel,0.0500
1786391921.557058,/cmd_vel_raw,0.0500
1786391921.559210,/costmap_app/obstacle_detected,False
1786391921.564200,/cmd_vel,0.0500
1786391921.589227,/cmd_vel_unsafe,0.0500
1786391921.589249,/costmap_app/stop_active,False
1786391921.614222,/cmd_vel,0.0500
1786391921.658534,/cmd_vel_raw,0.0500
1786391921.667940,/cmd_vel,0.0500
1786391921.689057,/cmd_vel_unsafe,0.0500
1786391921.689078,/costmap_app/stop_active,False
1786391921.708812,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.038
1786391921.715575,/cmd_vel,0.0500
1786391921.757011,/cmd_vel_raw,0.0500
1786391921.758789,/costmap_app/obstacle_detected,False
1786391921.766056,/cmd_vel,0.0500
1786391921.790252,/cmd_vel_unsafe,0.0500
1786391921.790279,/costmap_app/stop_active,False
1786391921.818698,/cmd_vel,0.0500
1786391921.861690,/cmd_vel_raw,0.0500
1786391921.867163,/cmd_vel,0.0500
1786391921.889711,/cmd_vel_unsafe,0.0500
1786391921.891032,/costmap_app/stop_active,False
1786391921.914961,/cmd_vel,0.0500
1786391921.914986,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.005
1786391921.958143,/cmd_vel_raw,0.0500
1786391921.965865,/costmap_app/obstacle_detected,False
1786391921.968500,/cmd_vel,0.0500
1786391921.991037,/cmd_vel_unsafe,0.0500
1786391921.991057,/costmap_app/stop_active,False
1786391922.015136,/cmd_vel,0.0500
1786391922.058786,/cmd_vel_raw,0.0500
1786391922.064479,/cmd_vel,0.0500
1786391922.088146,/cmd_vel_unsafe,0.0500
1786391922.088166,/costmap_app/stop_active,False
1786391922.109418,/costmap_app/obstacle_detected,False
1786391922.110075,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.035
1786391922.117111,/cmd_vel,0.0500
1786391922.157927,/cmd_vel_raw,0.0500
1786391922.163102,/costmap_app/obstacle_detected,False
1786391922.164870,/cmd_vel,0.0500
1786391922.189425,/cmd_vel_unsafe,0.0500
1786391922.189655,/costmap_app/stop_active,False
1786391922.217721,/cmd_vel,0.0500
1786391922.258355,/cmd_vel_raw,0.0500
1786391922.265053,/cmd_vel,0.0500
1786391922.289077,/cmd_vel_unsafe,0.0500
1786391922.289780,/costmap_app/stop_active,False
