timestamp,encounter_id,state,chosen_maneuver,reason,obstacle_span_deg,front_distance_m,front_left_m,front_center_m,front_right_m,left_clearance_m,right_clearance_m,rear_clearance_m,required_clearing_m,cumulative_strafe_m,consecutive_avoid_count,recovery_triggered,outcome,maneuver_duration_s
2026-07-28 15:18:46,1,HALT,HALT,halt: avoidance_disabled,89.64142585791237,0.18400000035762787,0.22100000083446503,0.18400000035762787,0.2329999953508377,1.3220000267028809,2.299999952316284,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:21:10,1,HALT,HALT,halt: avoidance_disabled,90.17891297377284,0.1850000023841858,0.22300000488758087,0.1850000023841858,0.23600000143051147,0.621999979019165,2.306999921798706,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:23:00,1,HALT,HALT,halt: avoidance_disabled,86.05576837592183,0.1979999989271164,0.2409999966621399,0.1979999989271164,0.2540000081062317,1.3179999589920044,2.305000066757202,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:24:37,1,HALT,HALT,halt: avoidance_disabled,89.64142585791238,0.18799999356269836,0.2290000021457672,0.18799999356269836,0.2370000034570694,1.309000015258789,2.312999963760376,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:25:58,1,HALT,HALT,halt: avoidance_disabled,87.11999402432326,0.1899999976158142,0.2290000021457672,0.1899999976158142,0.2409999966621399,1.3220000267028809,2.3010001182556152,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:27:34,1,HALT,HALT,halt: avoidance_disabled,88.20716286511616,0.19300000369548798,0.23499999940395355,0.19300000369548798,0.24300000071525574,1.315000057220459,2.305999994277954,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:29:10,1,HALT,HALT,halt: avoidance_disabled,91.610324576034,0.1860000044107437,0.2280000001192093,0.1860000044107437,0.23100000619888306,1.3079999685287476,2.315000057220459,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:30:46,1,HALT,HALT,halt: avoidance_disabled,88.20716286511616,0.19300000369548798,0.23100000619888306,0.19300000369548798,0.24699999392032623,1.3250000476837158,2.2980000972747803,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:31:52,1,HALT,HALT,halt: avoidance_disabled,87.49003136871805,0.19300000369548798,0.2290000021457672,0.19300000369548798,0.25200000405311584,1.3279999494552612,2.2950000762939453,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:32:53,1,HALT,HALT,halt: avoidance_disabled,90.89461877490342,0.18400000035762787,0.22300000488758087,0.18400000035762787,0.23399999737739563,1.315999984741211,2.305000066757202,,0.0,0.0,1,False,halted,0.0
2026-07-28 15:33:43,1,HALT,HALT,halt: avoidance_disabled,91.0756888507086,0.1850000023841858,0.22499999403953552,0.1850000023841858,0.23000000417232513,1.3079999685287476,2.315999984741211,,0.0,0.0,1,False,halted,0.0
